,Model,Analyzer,Action,Date,Time,Price,TradeNumber,Profit
5977,Crossover,basic,GOSHORT,2023-08-30,14_05_00,450.28,3391,-0.25
5978,Crossover,basic,GOSHORT,2023-08-30,14_05_00,450.28,3392,-0.1200000000000045
5979,Crossover,basic,GOLONG,2023-08-30,14_20_00,450.4,3392,-0.1200000000000045
5980,Crossover,basic,GOLONG,2023-08-30,14_20_00,450.4,3393,-0.2699999999999818
5981,Crossover,basic,GOSHORT,2023-08-30,14_25_00,450.13,3393,-0.2699999999999818
5982,Crossover,basic,GOSHORT,2023-08-30,14_25_00,450.13,3394,0.0
5983,Crossover,basic,GOLONG,2023-08-31,10_30_00,452.68,3395,0.0500000000000113
5984,Crossover,basic,GOSHORT,2023-08-31,10_35_00,452.73,3395,0.0500000000000113
5985,Crossover,basic,GOSHORT,2023-08-31,10_35_00,452.73,3396,0.3600000000000136
5986,Crossover,basic,BUY,2023-08-31,10_45_00,452.37,3396,0.3600000000000136
5987,Crossover,basic,GOSHORT,2023-08-31,10_55_00,452.34,3397,0.1499999999999772
5988,Crossover,basic,GOLONG,2023-08-31,11_00_00,452.19,3397,0.1499999999999772
5989,Crossover,basic,GOLONG,2023-08-31,11_00_00,452.19,3398,0.0199999999999818
5990,Crossover,basic,GOSHORT,2023-08-31,11_05_00,452.21,3398,0.0199999999999818
5991,Crossover,basic,GOSHORT,2023-08-31,11_05_00,452.21,3399,0.5099999999999909
5992,Crossover,basic,BUY,2023-08-31,11_40_00,451.7,3399,0.5099999999999909
5993,Crossover,basic,GOSHORT,2023-08-31,11_45_00,451.73,3400,0.8000000000000114
5994,Crossover,basic,BUY,2023-08-31,13_00_00,450.93,3400,0.8000000000000114
5995,Crossover,basic,GOSHORT,2023-08-31,13_05_00,451.29,3401,-0.4099999999999681
5996,Crossover,basic,GOLONG,2023-08-31,13_35_00,451.7,3401,-0.4099999999999681
5997,Crossover,basic,GOLONG,2023-08-31,13_35_00,451.7,3402,0.0300000000000295
5998,Crossover,basic,GOSHORT,2023-08-31,13_40_00,451.73,3402,0.0300000000000295
5999,Crossover,basic,GOSHORT,2023-08-31,13_40_00,451.73,3403,0.0
6000,Crossover,basic,GOSHORT,2023-09-01,10_30_00,451.86,3404,-0.1800000000000068
6001,Crossover,basic,BUY,2023-09-01,10_40_00,452.04,3404,-0.1800000000000068
6002,Crossover,basic,GOSHORT,2023-09-01,10_45_00,451.45,3405,0.5999999999999659
6003,Crossover,basic,GOLONG,2023-09-01,11_05_00,450.85,3405,0.5999999999999659
6004,Crossover,basic,GOLONG,2023-09-01,11_05_00,450.85,3406,-0.0600000000000022
6005,Crossover,basic,GOSHORT,2023-09-01,11_10_00,450.79,3406,-0.0600000000000022
6006,Crossover,basic,GOSHORT,2023-09-01,11_10_00,450.79,3407,0.4000000000000341
6007,Crossover,basic,BUY,2023-09-01,12_15_00,450.39,3407,0.4000000000000341
6008,Crossover,basic,GOSHORT,2023-09-01,12_20_00,450.56,3408,-0.0199999999999818
6009,Crossover,basic,GOLONG,2023-09-01,12_25_00,450.58,3408,-0.0199999999999818
6010,Crossover,basic,GOLONG,2023-09-01,12_25_00,450.58,3409,-0.25
6011,Crossover,basic,GOSHORT,2023-09-01,12_35_00,450.33,3409,-0.25
6012,Crossover,basic,GOSHORT,2023-09-01,12_35_00,450.33,3410,-0.2700000000000386
6013,Crossover,basic,GOLONG,2023-09-01,12_45_00,450.6,3410,-0.2700000000000386
6014,Crossover,basic,GOLONG,2023-09-01,12_45_00,450.6,3411,0.1399999999999863
6015,Crossover,basic,GOSHORT,2023-09-01,12_55_00,450.74,3411,0.1399999999999863
6016,Crossover,basic,GOSHORT,2023-09-01,12_55_00,450.74,3412,0.0400000000000204
6017,Crossover,basic,GOLONG,2023-09-01,13_15_00,450.7,3412,0.0400000000000204
6018,Crossover,basic,GOLONG,2023-09-01,13_15_00,450.7,3413,-0.0999999999999659
6019,Crossover,basic,GOSHORT,2023-09-01,13_20_00,450.6,3413,-0.0999999999999659
6020,Crossover,basic,GOSHORT,2023-09-01,13_20_00,450.6,3414,-0.0199999999999818
6021,Crossover,basic,BUY,2023-09-01,13_35_00,450.62,3414,-0.0199999999999818
6022,Crossover,basic,GOSHORT,2023-09-01,13_40_00,450.3,3415,-0.3700000000000045
6023,Crossover,basic,GOLONG,2023-09-01,14_10_00,450.67,3415,-0.3700000000000045
6024,Crossover,basic,GOLONG,2023-09-01,14_10_00,450.67,3416,-0.1800000000000068
6025,Crossover,basic,GOSHORT,2023-09-01,14_15_00,450.49,3416,-0.1800000000000068
6026,Crossover,basic,GOSHORT,2023-09-01,14_15_00,450.49,3417,0.0
6027,Crossover,basic,GOSHORT,2023-09-05,10_30_00,449.4,3418,-0.4000000000000341
6028,Crossover,basic,GOLONG,2023-09-05,10_40_00,449.8,3418,-0.4000000000000341
6029,Crossover,basic,GOLONG,2023-09-05,10_40_00,449.8,3419,0.3100000000000023
6030,Crossover,basic,GOSHORT,2023-09-05,10_55_00,450.11,3419,0.3100000000000023
6031,Crossover,basic,GOSHORT,2023-09-05,10_55_00,450.11,3420,-0.1499999999999772
6032,Crossover,basic,GOLONG,2023-09-05,12_00_00,450.26,3420,-0.1499999999999772
6033,Crossover,basic,GOLONG,2023-09-05,12_00_00,450.26,3421,0.2300000000000182
6034,Crossover,basic,GOSHORT,2023-09-05,12_05_00,450.49,3421,0.2300000000000182
6035,Crossover,basic,GOSHORT,2023-09-05,12_05_00,450.49,3422,0.0600000000000022
6036,Crossover,basic,BUY,2023-09-05,12_30_00,450.43,3422,0.0600000000000022
6037,Crossover,basic,GOSHORT,2023-09-05,12_35_00,450.56,3423,-0.0099999999999909
6038,Crossover,basic,GOLONG,2023-09-05,12_40_00,450.57,3423,-0.0099999999999909
6039,Crossover,basic,GOLONG,2023-09-05,12_40_00,450.57,3424,-0.079999999999984
6040,Crossover,basic,GOSHORT,2023-09-05,12_45_00,450.49,3424,-0.079999999999984
6041,Crossover,basic,GOSHORT,2023-09-05,12_45_00,450.49,3425,0.6999999999999886
6042,Crossover,basic,BUY,2023-09-05,13_05_00,449.79,3425,0.6999999999999886
6043,Crossover,basic,GOLONG,2023-09-05,13_10_00,449.86,3426,-0.0699999999999931
6044,Crossover,basic,GOSHORT,2023-09-05,13_15_00,449.79,3426,-0.0699999999999931
6045,Crossover,basic,GOSHORT,2023-09-05,13_15_00,449.79,3427,0.0200000000000386
6046,Crossover,basic,GOLONG,2023-09-05,13_20_00,449.77,3427,0.0200000000000386
6047,Crossover,basic,GOLONG,2023-09-05,13_20_00,449.77,3428,-0.1499999999999772
6048,Crossover,basic,GOSHORT,2023-09-05,13_25_00,449.62,3428,-0.1499999999999772
6049,Crossover,basic,GOSHORT,2023-09-05,13_25_00,449.62,3429,0.0
6050,Crossover,basic,GOLONG,2023-09-05,13_30_00,449.62,3429,0.0
6051,Crossover,basic,GOLONG,2023-09-05,13_30_00,449.62,3430,0.1899999999999977
6052,Crossover,basic,SELL,2023-09-05,13_35_00,449.81,3430,0.1899999999999977
6053,Crossover,basic,GOSHORT,2023-09-05,13_40_00,449.88,3431,-0.1200000000000045
6054,Crossover,basic,GOLONG,2023-09-05,14_00_00,450.0,3431,-0.1200000000000045
6055,Crossover,basic,GOLONG,2023-09-05,14_00_00,450.0,3432,-0.0699999999999931
6056,Crossover,basic,GOSHORT,2023-09-05,14_10_00,449.93,3432,-0.0699999999999931
6057,Crossover,basic,GOSHORT,2023-09-05,14_10_00,449.93,3433,-0.4399999999999977
6058,Crossover,basic,BUY,2023-09-05,14_25_00,450.37,3433,-0.4399999999999977
6059,Crossover,basic,GOLONG,2023-09-06,10_30_00,446.39,3434,-0.0399999999999636
6060,Crossover,basic,GOSHORT,2023-09-06,10_35_00,446.35,3434,-0.0399999999999636
6061,Crossover,basic,GOSHORT,2023-09-06,10_35_00,446.35,3435,0.3300000000000409
6062,Crossover,basic,GOLONG,2023-09-06,10_45_00,446.02,3435,0.3300000000000409
6063,Crossover,basic,GOLONG,2023-09-06,10_45_00,446.02,3436,0.1000000000000227
6064,Crossover,basic,GOSHORT,2023-09-06,10_50_00,446.12,3436,0.1000000000000227
6065,Crossover,basic,GOSHORT,2023-09-06,10_50_00,446.12,3437,0.160000000000025
6066,Crossover,basic,GOLONG,2023-09-06,11_40_00,445.96,3437,0.160000000000025
6067,Crossover,basic,GOLONG,2023-09-06,11_40_00,445.96,3438,-0.3100000000000023
6068,Crossover,basic,GOSHORT,2023-09-06,11_45_00,445.65,3438,-0.3100000000000023
6069,Crossover,basic,GOSHORT,2023-09-06,11_45_00,445.65,3439,1.2899999999999636
6070,Crossover,basic,GOLONG,2023-09-06,12_45_00,444.36,3439,1.2899999999999636
6071,Crossover,basic,GOLONG,2023-09-06,12_45_00,444.36,3440,-0.1500000000000341
6072,Crossover,basic,GOSHORT,2023-09-06,12_50_00,444.21,3440,-0.1500000000000341
6073,Crossover,basic,GOSHORT,2023-09-06,12_50_00,444.21,3441,-0.0400000000000204
6074,Crossover,basic,GOLONG,2023-09-06,12_55_00,444.25,3441,-0.0400000000000204
6075,Crossover,basic,GOLONG,2023-09-06,12_55_00,444.25,3442,-0.1800000000000068
6076,Crossover,basic,GOSHORT,2023-09-06,13_00_00,444.07,3442,-0.1800000000000068
6077,Crossover,basic,GOSHORT,2023-09-06,13_00_00,444.07,3443,-0.920000000000016
6078,Crossover,basic,GOLONG,2023-09-06,13_30_00,444.99,3443,-0.920000000000016
6079,Crossover,basic,GOLONG,2023-09-06,13_30_00,444.99,3444,0.1700000000000159
6080,Crossover,basic,GOSHORT,2023-09-06,13_35_00,445.16,3444,0.1700000000000159
6081,Crossover,basic,GOSHORT,2023-09-06,13_35_00,445.16,3445,0.0
6082,Crossover,basic,GOLONG,2023-09-06,13_40_00,445.16,3445,0.0
6083,Crossover,basic,GOLONG,2023-09-06,13_40_00,445.16,3446,0.2799999999999727
6084,Crossover,basic,SELL,2023-09-06,13_45_00,445.44,3446,0.2799999999999727
6085,Crossover,basic,GOLONG,2023-09-06,13_50_00,445.26,3447,0.2800000000000295
6086,Crossover,basic,GOSHORT,2023-09-06,14_05_00,445.54,3447,0.2800000000000295
6087,Crossover,basic,GOSHORT,2023-09-06,14_05_00,445.54,3448,0.0600000000000022
6088,Crossover,basic,GOLONG,2023-09-06,14_15_00,445.48,3448,0.0600000000000022
6089,Crossover,basic,GOLONG,2023-09-06,14_15_00,445.48,3449,0.2299999999999613
6090,Crossover,basic,GOSHORT,2023-09-06,14_25_00,445.71,3449,0.2299999999999613
6091,Crossover,basic,GOSHORT,2023-09-06,14_25_00,445.71,3450,0.0
6092,Crossover,basic,GOSHORT,2023-09-07,10_30_00,442.83,3451,-1.6400000000000432
6093,Crossover,basic,GOLONG,2023-09-07,10_40_00,444.47,3451,-1.6400000000000432
6094,Crossover,basic,GOLONG,2023-09-07,10_40_00,444.47,3452,-0.4600000000000364
6095,Crossover,basic,GOSHORT,2023-09-07,10_50_00,444.01,3452,-0.4600000000000364
6096,Crossover,basic,GOSHORT,2023-09-07,10_50_00,444.01,3453,-0.3899999999999863
6097,Crossover,basic,BUY,2023-09-07,11_10_00,444.4,3453,-0.3899999999999863
6098,Crossover,basic,GOSHORT,2023-09-07,11_15_00,444.43,3454,0.1399999999999863
6099,Crossover,basic,GOLONG,2023-09-07,11_20_00,444.29,3454,0.1399999999999863
6100,Crossover,basic,GOLONG,2023-09-07,11_20_00,444.29,3455,-0.0600000000000022
6101,Crossover,basic,GOSHORT,2023-09-07,11_25_00,444.23,3455,-0.0600000000000022
6102,Crossover,basic,GOSHORT,2023-09-07,11_25_00,444.23,3456,-0.5499999999999545
6103,Crossover,basic,BUY,2023-09-07,11_35_00,444.78,3456,-0.5499999999999545
6104,Crossover,basic,GOSHORT,2023-09-07,11_40_00,444.39,3457,0.1299999999999954
6105,Crossover,basic,BUY,2023-09-07,11_45_00,444.26,3457,0.1299999999999954
6106,Crossover,basic,GOLONG,2023-09-07,11_50_00,443.97,3458,0.0299999999999727
6107,Crossover,basic,GOSHORT,2023-09-07,11_55_00,444.0,3458,0.0299999999999727
6108,Crossover,basic,GOSHORT,2023-09-07,11_55_00,444.0,3459,-0.6899999999999977
6109,Crossover,basic,GOLONG,2023-09-07,12_05_00,444.69,3459,-0.6899999999999977
6110,Crossover,basic,GOLONG,2023-09-07,12_05_00,444.69,3460,0.0199999999999818
6111,Crossover,basic,GOSHORT,2023-09-07,12_10_00,444.71,3460,0.0199999999999818
6112,Crossover,basic,GOSHORT,2023-09-07,12_10_00,444.71,3461,-0.1299999999999954
6113,Crossover,basic,GOLONG,2023-09-07,12_15_00,444.84,3461,-0.1299999999999954
6114,Crossover,basic,GOLONG,2023-09-07,12_15_00,444.84,3462,0.2100000000000363
6115,Crossover,basic,GOSHORT,2023-09-07,12_25_00,445.05,3462,0.2100000000000363
6116,Crossover,basic,GOSHORT,2023-09-07,12_25_00,445.05,3463,-0.0699999999999931
6117,Crossover,basic,GOLONG,2023-09-07,12_30_00,445.12,3463,-0.0699999999999931
6118,Crossover,basic,GOLONG,2023-09-07,12_30_00,445.12,3464,-0.1700000000000159
6119,Crossover,basic,GOSHORT,2023-09-07,12_35_00,444.95,3464,-0.1700000000000159
6120,Crossover,basic,GOSHORT,2023-09-07,12_35_00,444.95,3465,0.25
6121,Crossover,basic,GOLONG,2023-09-07,12_45_00,444.7,3465,0.25
6122,Crossover,basic,GOLONG,2023-09-07,12_45_00,444.7,3466,0.0500000000000113
6123,Crossover,basic,SELL,2023-09-07,12_50_00,444.75,3466,0.0500000000000113
6124,Crossover,basic,GOSHORT,2023-09-07,12_55_00,444.48,3467,-0.0099999999999909
6125,Crossover,basic,GOLONG,2023-09-07,13_10_00,444.49,3467,-0.0099999999999909
6126,Crossover,basic,GOLONG,2023-09-07,13_10_00,444.49,3468,0.5
6127,Crossover,basic,GOSHORT,2023-09-07,13_15_00,444.99,3468,0.5
6128,Crossover,basic,GOSHORT,2023-09-07,13_15_00,444.99,3469,-0.0999999999999659
6129,Crossover,basic,GOLONG,2023-09-07,13_25_00,445.09,3469,-0.0999999999999659
6130,Crossover,basic,GOLONG,2023-09-07,13_25_00,445.09,3470,-0.2399999999999522
6131,Crossover,basic,GOSHORT,2023-09-07,13_30_00,444.85,3470,-0.2399999999999522
6132,Crossover,basic,GOSHORT,2023-09-07,13_30_00,444.85,3471,-0.0999999999999659
6133,Crossover,basic,GOLONG,2023-09-07,13_40_00,444.95,3471,-0.0999999999999659
6134,Crossover,basic,GOLONG,2023-09-07,13_40_00,444.95,3472,-0.0600000000000022
6135,Crossover,basic,GOSHORT,2023-09-07,13_45_00,444.89,3472,-0.0600000000000022
6136,Crossover,basic,GOSHORT,2023-09-07,13_45_00,444.89,3473,0.4599999999999795
6137,Crossover,basic,BUY,2023-09-07,14_25_00,444.43,3473,0.4599999999999795
6138,Crossover,basic,GOSHORT,2023-09-08,10_30_00,446.6,3474,0.160000000000025
6139,Crossover,basic,BUY,2023-09-08,10_40_00,446.44,3474,0.160000000000025
6140,Crossover,basic,GOSHORT,2023-09-08,10_45_00,446.4,3475,0.4899999999999522
6141,Crossover,basic,BUY,2023-09-08,10_55_00,445.91,3475,0.4899999999999522
6142,Crossover,basic,GOSHORT,2023-09-08,11_00_00,446.23,3476,-0.2799999999999727
6143,Crossover,basic,GOLONG,2023-09-08,11_10_00,446.51,3476,-0.2799999999999727
6144,Crossover,basic,GOLONG,2023-09-08,11_10_00,446.51,3477,0.0199999999999818
6145,Crossover,basic,GOSHORT,2023-09-08,11_15_00,446.53,3477,0.0199999999999818
6146,Crossover,basic,GOSHORT,2023-09-08,11_15_00,446.53,3478,-0.2700000000000386
6147,Crossover,basic,GOLONG,2023-09-08,11_35_00,446.8,3478,-0.2700000000000386
6148,Crossover,basic,GOLONG,2023-09-08,11_35_00,446.8,3479,-0.2599999999999909
6149,Crossover,basic,GOSHORT,2023-09-08,11_40_00,446.54,3479,-0.2599999999999909
6150,Crossover,basic,GOSHORT,2023-09-08,11_40_00,446.54,3480,0.4200000000000159
6151,Crossover,basic,GOLONG,2023-09-08,12_00_00,446.12,3480,0.4200000000000159
6152,Crossover,basic,GOLONG,2023-09-08,12_00_00,446.12,3481,-0.0300000000000295
6153,Crossover,basic,GOSHORT,2023-09-08,12_05_00,446.09,3481,-0.0300000000000295
6154,Crossover,basic,GOSHORT,2023-09-08,12_05_00,446.09,3482,-0.5500000000000114
6155,Crossover,basic,BUY,2023-09-08,12_20_00,446.64,3482,-0.5500000000000114
6156,Crossover,basic,GOSHORT,2023-09-08,12_25_00,446.24,3483,0.4200000000000159
6157,Crossover,basic,BUY,2023-09-08,12_50_00,445.82,3483,0.4200000000000159
6158,Crossover,basic,GOSHORT,2023-09-08,12_55_00,446.1,3484,0.2900000000000204
6159,Crossover,basic,GOLONG,2023-09-08,13_10_00,445.81,3484,0.2900000000000204
6160,Crossover,basic,GOLONG,2023-09-08,13_10_00,445.81,3485,0.25
6161,Crossover,basic,GOSHORT,2023-09-08,13_15_00,446.06,3485,0.25
6162,Crossover,basic,GOSHORT,2023-09-08,13_15_00,446.06,3486,0.839999999999975
6163,Crossover,basic,GOLONG,2023-09-08,14_15_00,445.22,3486,0.839999999999975
6164,Crossover,basic,GOLONG,2023-09-08,14_15_00,445.22,3487,0.0499999999999545
6165,Crossover,basic,GOSHORT,2023-09-08,14_20_00,445.27,3487,0.0499999999999545
6166,Crossover,basic,GOSHORT,2023-09-08,14_20_00,445.27,3488,0.0
6167,Crossover,basic,GOSHORT,2023-09-11,10_30_00,447.16,3489,-0.1099999999999568
6168,Crossover,basic,GOLONG,2023-09-11,10_40_00,447.27,3489,-0.1099999999999568
6169,Crossover,basic,GOLONG,2023-09-11,10_40_00,447.27,3490,-0.0699999999999931
6170,Crossover,basic,GOSHORT,2023-09-11,10_50_00,447.2,3490,-0.0699999999999931
6171,Crossover,basic,GOSHORT,2023-09-11,10_50_00,447.2,3491,0.3000000000000113
6172,Crossover,basic,GOLONG,2023-09-11,10_55_00,446.9,3491,0.3000000000000113
6173,Crossover,basic,GOLONG,2023-09-11,10_55_00,446.9,3492,-0.169999999999959
6174,Crossover,basic,GOSHORT,2023-09-11,11_00_00,446.73,3492,-0.169999999999959
6175,Crossover,basic,GOSHORT,2023-09-11,11_00_00,446.73,3493,0.1100000000000136
6176,Crossover,basic,GOLONG,2023-09-11,11_05_00,446.62,3493,0.1100000000000136
6177,Crossover,basic,GOLONG,2023-09-11,11_05_00,446.62,3494,0.1999999999999886
6178,Crossover,basic,GOSHORT,2023-09-11,11_10_00,446.82,3494,0.1999999999999886
6179,Crossover,basic,GOSHORT,2023-09-11,11_10_00,446.82,3495,-0.2599999999999909
6180,Crossover,basic,GOLONG,2023-09-11,11_30_00,447.08,3495,-0.2599999999999909
6181,Crossover,basic,GOLONG,2023-09-11,11_30_00,447.08,3496,0.0800000000000409
6182,Crossover,basic,GOSHORT,2023-09-11,11_35_00,447.16,3496,0.0800000000000409
6183,Crossover,basic,GOSHORT,2023-09-11,11_35_00,447.16,3497,0.3400000000000318
6184,Crossover,basic,BUY,2023-09-11,11_45_00,446.82,3497,0.3400000000000318
6185,Crossover,basic,GOSHORT,2023-09-11,11_50_00,446.93,3498,-0.4300000000000068
6186,Crossover,basic,GOLONG,2023-09-11,12_05_00,447.36,3498,-0.4300000000000068
6187,Crossover,basic,GOLONG,2023-09-11,12_05_00,447.36,3499,0.0899999999999749
6188,Crossover,basic,GOSHORT,2023-09-11,12_10_00,447.45,3499,0.0899999999999749
6189,Crossover,basic,GOSHORT,2023-09-11,12_10_00,447.45,3500,0.2299999999999613
6190,Crossover,basic,GOLONG,2023-09-11,12_20_00,447.22,3500,0.2299999999999613
6191,Crossover,basic,GOLONG,2023-09-11,12_20_00,447.22,3501,0.4899999999999522
6192,Crossover,basic,GOSHORT,2023-09-11,12_25_00,447.71,3501,0.4899999999999522
6193,Crossover,basic,GOSHORT,2023-09-11,12_25_00,447.71,3502,0.1200000000000045
6194,Crossover,basic,GOLONG,2023-09-11,12_30_00,447.59,3502,0.1200000000000045
6195,Crossover,basic,GOLONG,2023-09-11,12_30_00,447.59,3503,-0.0899999999999749
6196,Crossover,basic,GOSHORT,2023-09-11,12_40_00,447.5,3503,-0.0899999999999749
6197,Crossover,basic,GOSHORT,2023-09-11,12_40_00,447.5,3504,-0.1200000000000045
6198,Crossover,basic,GOLONG,2023-09-11,12_45_00,447.62,3504,-0.1200000000000045
6199,Crossover,basic,GOLONG,2023-09-11,12_45_00,447.62,3505,0.1000000000000227
6200,Crossover,basic,GOSHORT,2023-09-11,12_55_00,447.72,3505,0.1000000000000227
6201,Crossover,basic,GOSHORT,2023-09-11,12_55_00,447.72,3506,-0.0499999999999545
6202,Crossover,basic,GOLONG,2023-09-11,13_10_00,447.77,3506,-0.0499999999999545
6203,Crossover,basic,GOLONG,2023-09-11,13_10_00,447.77,3507,0.1899999999999977
6204,Crossover,basic,GOSHORT,2023-09-11,13_15_00,447.96,3507,0.1899999999999977
6205,Crossover,basic,GOSHORT,2023-09-11,13_15_00,447.96,3508,-0.2600000000000477
6206,Crossover,basic,GOLONG,2023-09-11,13_40_00,448.22,3508,-0.2600000000000477
6207,Crossover,basic,GOLONG,2023-09-11,13_40_00,448.22,3509,-0.0500000000000113
6208,Crossover,basic,GOSHORT,2023-09-11,13_45_00,448.17,3509,-0.0500000000000113
6209,Crossover,basic,GOSHORT,2023-09-11,13_45_00,448.17,3510,-0.0299999999999727
6210,Crossover,basic,GOLONG,2023-09-11,14_00_00,448.2,3510,-0.0299999999999727
6211,Crossover,basic,GOLONG,2023-09-11,14_00_00,448.2,3511,-0.0399999999999636
6212,Crossover,basic,GOSHORT,2023-09-11,14_05_00,448.16,3511,-0.0399999999999636
6213,Crossover,basic,GOSHORT,2023-09-11,14_05_00,448.16,3512,-0.2799999999999727
6214,Crossover,basic,BUY,2023-09-11,14_15_00,448.44,3512,-0.2799999999999727
6215,Crossover,basic,GOSHORT,2023-09-11,14_20_00,448.38,3513,-0.0500000000000113
6216,Crossover,basic,GOLONG,2023-09-11,14_25_00,448.43,3513,-0.0500000000000113
6217,Crossover,basic,GOLONG,2023-09-11,14_25_00,448.43,3514,0.0
6218,Crossover,basic,GOSHORT,2023-09-12,10_30_00,446.86,3515,0.0900000000000318
6219,Crossover,basic,GOLONG,2023-09-12,10_40_00,446.77,3515,0.0900000000000318
6220,Crossover,basic,GOLONG,2023-09-12,10_40_00,446.77,3516,-0.0899999999999749
6221,Crossover,basic,GOSHORT,2023-09-12,10_45_00,446.68,3516,-0.0899999999999749
6222,Crossover,basic,GOSHORT,2023-09-12,10_45_00,446.68,3517,-0.1899999999999977
6223,Crossover,basic,GOLONG,2023-09-12,11_30_00,446.87,3517,-0.1899999999999977
6224,Crossover,basic,GOLONG,2023-09-12,11_30_00,446.87,3518,0.0
6225,Crossover,basic,GOSHORT,2023-09-12,11_35_00,446.87,3518,0.0
6226,Crossover,basic,GOSHORT,2023-09-12,11_35_00,446.87,3519,-0.1399999999999863
6227,Crossover,basic,GOLONG,2023-09-12,11_45_00,447.01,3519,-0.1399999999999863
6228,Crossover,basic,GOLONG,2023-09-12,11_45_00,447.01,3520,0.1299999999999954
6229,Crossover,basic,GOSHORT,2023-09-12,11_50_00,447.14,3520,0.1299999999999954
6230,Crossover,basic,GOSHORT,2023-09-12,11_50_00,447.14,3521,0.079999999999984
6231,Crossover,basic,BUY,2023-09-12,11_55_00,447.06,3521,0.079999999999984
6232,Crossover,basic,GOSHORT,2023-09-12,12_10_00,447.35,3522,0.32000000000005
6233,Crossover,basic,BUY,2023-09-12,12_30_00,447.03,3522,0.32000000000005
6234,Crossover,basic,GOSHORT,2023-09-12,12_35_00,447.11,3523,-0.3600000000000136
6235,Crossover,basic,GOLONG,2023-09-12,13_00_00,447.47,3523,-0.3600000000000136
6236,Crossover,basic,GOLONG,2023-09-12,13_00_00,447.47,3524,-0.160000000000025
6237,Crossover,basic,GOSHORT,2023-09-12,13_05_00,447.31,3524,-0.160000000000025
6238,Crossover,basic,GOSHORT,2023-09-12,13_05_00,447.31,3525,-1.0199999999999818
6239,Crossover,basic,GOLONG,2023-09-12,13_30_00,448.33,3525,-1.0199999999999818
6240,Crossover,basic,GOLONG,2023-09-12,13_30_00,448.33,3526,-0.1999999999999886
6241,Crossover,basic,GOSHORT,2023-09-12,13_35_00,448.13,3526,-0.1999999999999886
6242,Crossover,basic,GOSHORT,2023-09-12,13_35_00,448.13,3527,0.7599999999999909
6243,Crossover,basic,GOLONG,2023-09-12,13_45_00,447.37,3527,0.7599999999999909
6244,Crossover,basic,GOLONG,2023-09-12,13_45_00,447.37,3528,-0.5
6245,Crossover,basic,GOSHORT,2023-09-12,14_05_00,446.87,3528,-0.5
6246,Crossover,basic,GOSHORT,2023-09-12,14_05_00,446.87,3529,0.0
6247,Crossover,basic,GOSHORT,2023-09-13,10_30_00,446.37,3530,-1.1100000000000136
6248,Crossover,basic,BUY,2023-09-13,11_25_00,447.48,3530,-1.1100000000000136
6249,Crossover,basic,GOLONG,2023-09-13,11_30_00,447.38,3531,-0.0500000000000113
6250,Crossover,basic,GOSHORT,2023-09-13,11_40_00,447.33,3531,-0.0500000000000113
